date;PC1;PC2;PC3
2016-11-11T20:00:00Z; 7,059734; 0,8531222533; 3,377704469
2016-11-11T21:00:00Z; 4,562059; 0,2831109779; 1,729741174
2016-11-11T22:00:00Z; 3,287637; 1,1959958558; 1,787019556
2016-11-11T23:00:00Z; 3,174637; 0,9944991167; 1,759004671
2016-11-12T00:00:00Z; 3,704770; 0,0367470768; 1,607489880
2016-11-12T01:00:00Z; 2,067364; 0,1367862126; 1,298844701
2016-11-12T02:00:00Z; 3,595902; 1,3712338555; 2,192059673
2016-11-12T03:00:00Z; 2,996205; 1,2716569793; 1,435098510
2016-11-12T04:00:00Z; 2,355564;-0,4367755880; 1,135829245
2016-11-12T05:00:00Z; 2,443545; 0,4535007195; 1,436553658
2016-11-12T06:00:00Z; 3,542971;-0,1005844957; 2,012049766
2016-11-12T07:00:00Z; 1,677912; 0,2609298768; 1,030801331
2016-11-12T08:00:00Z; 1,202972; 0,4131478774; 0,340724600
2016-11-12T09:00:00Z; 1,989392; 0,4275350841; 0,918147785
2016-11-12T10:00:00Z; 3,834363; 0,0400284533; 1,604128425
2016-11-12T11:00:00Z; 3,725539; 1,1351570081; 2,327832516
2016-11-12T12:00:00Z; 3,237609; 0,0825135307; 1,540543868
2016-11-12T13:00:00Z; 5,684440; 2,0498864567; 2,840617023
2016-11-12T14:00:00Z; 4,915164; 1,3022716438; 2,604353941
2016-11-12T15:00:00Z; 5,668265; 0,8585020521; 3,542198464
2016-11-12T16:00:00Z; 5,342637; 0,4802527198; 2,737258723
2016-11-12T17:00:00Z; 5,746305; 1,6997374199; 2,959278265
2016-11-12T18:00:00Z; 4,552752; 1,0780491012; 2,931256594
2016-11-12T19:00:00Z; 5,427752; 0,5383539030; 2,945952417
2016-11-12T20:00:00Z; 4,298256; 1,2585564016; 2,493830971
2016-11-12T21:00:00Z; 3,736947; 0,6813494046; 2,073813668
2016-11-12T22:00:00Z; 3,693602; 0,3538930015; 2,237067612
2016-11-12T23:00:00Z; 4,236596;-0,8108226943; 2,055812145
2016-11-13T00:00:00Z; 3,957734;-0,4514010664; 1,746479846
2016-11-13T01:00:00Z; 4,081007; 0,8805678421; 1,445843127
2016-11-13T02:00:00Z; 6,132696; 0,4316419112; 2,628992271
2016-11-13T03:00:00Z; 2,981578; 0,5933989174; 1,505327399
2016-11-13T04:00:00Z; 2,665015; 0,5332374610; 1,221203201
2016-11-13T05:00:00Z; 4,482455;-0,4956341322; 2,132410580
2016-11-13T06:00:00Z; 2,030737; 0,1406079162; 1,153858253
2016-11-13T07:00:00Z; 1,847846;-0,1527513323; 0,926096589
2016-11-13T08:00:00Z; 3,369612; 0,2523205214; 1,352315030
2016-11-13T09:00:00Z; 3,812422; 0,7052862070; 2,045568667
2016-11-13T10:00:00Z; 3,079670;-0,1059553151; 1,939104903
2016-11-13T11:00:00Z; 3,107205; 0,1175183994; 1,798732038
2016-11-13T12:00:00Z; 3,889685; 0,1635693210; 2,235219192
2016-11-13T13:00:00Z; 3,872670; 0,3232396632; 2,273033621
2016-11-13T14:00:00Z; 5,576594;-0,1422133614; 2,578174263
2016-11-13T15:00:00Z; 4,732382;-0,2148434223; 2,481906207
2016-11-13T16:00:00Z; 4,940433; 0,5513795505; 2,435861509
2016-11-13T17:00:00Z; 5,529750; 0,0048977841; 2,543516429
2016-11-13T18:00:00Z; 3,986999; 0,3142567840; 2,286376551
2016-11-13T19:00:00Z; 4,911565; 0,2606556738; 1,568139009
2016-11-13T20:00:00Z; 4,486543; 0,6307631656; 1,771086109
2016-11-13T21:00:00Z; 3,432262; 0,2431596011; 0,585678608
2016-11-13T22:00:00Z; 4,202326; 0,4213362456; 1,988317559
2016-11-13T23:00:00Z; 3,941835; 0,3257036765; 1,556081478
2016-11-14T00:00:00Z; 3,792201;-0,5799658609; 2,156532852
2016-11-14T01:00:00Z; 2,238882; 0,0063413955; 1,489239742
2016-11-14T02:00:00Z; 3,138161; 0,4548251836; 1,947589824
2016-11-14T03:00:00Z; 3,433423; 0,3370344827; 1,230854255
2016-11-14T04:00:00Z; 2,689873;-0,3203115803; 1,140987110
2016-11-14T05:00:00Z; 3,544554; 0,5644418094; 1,470501550
2016-11-14T06:00:00Z; 2,962881; 0,0725055024; 1,512682168
2016-11-14T07:00:00Z; 3,529892; 0,1610389234; 1,717411857
2016-11-14T08:00:00Z; 4,561072; 0,2883323834; 2,195686331
2016-11-14T09:00:00Z; 5,965865;-0,1950238520; 3,411302199
2016-11-14T10:00:00Z; 5,381390; 0,9119218020; 2,490315483
2016-11-14T11:00:00Z; 4,050784; 1,8909611667; 2,855878773
2016-11-14T12:00:00Z; 5,383398; 1,2833309231; 3,172595531
2016-11-14T13:00:00Z; 6,555759; 1,1938619915; 3,347503889
2016-11-14T14:00:00Z; 7,858302; 0,4673884555; 3,030164355
2016-11-14T15:00:00Z; 6,613907; 0,9032972433; 3,728931573
2016-11-14T16:00:00Z; 6,494798; 1,2788312862; 2,746098656
2016-11-14T17:00:00Z; 7,185155; 0,7446330428; 3,418844682
2016-11-14T18:00:00Z; 6,179006; 1,7161078616; 3,001301461
2016-11-14T19:00:00Z; 4,678121; 0,5770416934; 2,138124699
2016-11-14T20:00:00Z; 5,030762; 0,2512665344; 1,020221620
2016-11-14T21:00:00Z; 6,440312; 0,5423182043; 2,806542806
2016-11-14T22:00:00Z; 2,599361; 0,8116446057; 1,452197194
2016-11-14T23:00:00Z; 4,702620; 1,0612250397; 2,141481614
2016-11-15T00:00:00Z; 6,185936;-0,2469265194; 2,207203078
2016-11-15T01:00:00Z; 4,344385;-0,0944926316; 1,171947495
2016-11-15T02:00:00Z; 4,818313;-0,0699437869; 1,990331723
2016-11-15T03:00:00Z; 3,576509; 0,2129061656;-0,387699396
2016-11-15T04:00:00Z; 5,148235;-0,2967335236; 1,300591747
2016-11-15T05:00:00Z; 2,338122;-0,5730313986; 0,741768192
2016-11-15T06:00:00Z; 2,667819; 0,0755322442; 1,188738205
2016-11-15T07:00:00Z; 4,278900; 0,2416035781; 1,738670987
2016-11-15T08:00:00Z; 5,189910; 0,3514320964; 1,521358259
2016-11-15T09:00:00Z; 4,454887;-0,5799738878; 1,992075089
2016-11-15T10:00:00Z; 5,206982; 0,5269896935; 2,468749251
2016-11-15T11:00:00Z; 4,197412; 1,0458260915; 1,988616119
2016-11-15T12:00:00Z; 5,403330; 0,0305688465; 2,519077376
2016-11-15T13:00:00Z; 7,502544; 0,4784207960; 4,038241252
2016-11-15T14:00:00Z; 8,093856;-0,0877151233; 4,123201676
2016-11-15T15:00:00Z; 6,339160; 2,3261011817; 3,575986060
2016-11-15T16:00:00Z; 6,638373; 0,3183354852; 2,590554725
2016-11-15T17:00:00Z; 5,409915; 0,8303150224; 2,310458053
2016-11-15T18:00:00Z; 6,513661; 0,9011181019; 2,684806251
2016-11-15T19:00:00Z; 5,137178; 1,2271256141; 2,993929732
2016-11-15T20:00:00Z; 5,298974; 0,3304735239; 2,963528609
2016-11-15T21:00:00Z; 7,270240; 0,5107933834; 3,329426410
